Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Date,Time,Payment,gross profit,Rating
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,03-04-2021,11:18,Cash,36.2115,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,04-04-2021,12:40,Cash,39.7755,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,05-04-2021,14:06,Cash,25.1195,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,06-04-2021,20:48,Ewallet,8.6,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,07-04-2021,20:13,Cash,3.449,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,08-04-2021,20:37,Ewallet,6.248,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,09-04-2021,17:59,Ewallet,3.855,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,10-04-2021,20:18,Cash,24.186,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,11-04-2021,15:52,Ewallet,15.106,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,12-04-2021,15:14,Ewallet,34.9335,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,13-04-2021,12:50,Ewallet,6.2325,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,14-04-2021,10:36,Ewallet,39.48,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,15-04-2021,18:33,Credit card,8.92,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,16-04-2021,16:06,Ewallet,25.011,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,17-04-2021,12:47,Credit card,1.791,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,18-04-2021,13:34,Credit card,6.807,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,19-04-2021,15:04,Credit card,5.244,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,20-04-2021,20:42,Cash,8.946,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,21-04-2021,15:28,Cash,40.7835,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,22-04-2021,13:45,Credit card,6.618,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,23-04-2021,20:10,Cash,12.8695,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,24-04-2021,18:53,Ewallet,4.668,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,25-04-2021,14:24,Cash,11.4,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,26-04-2021,11:42,Credit card,8.3355,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,27-04-2021,17:49,Credit card,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,28-04-2021,15:33,Ewallet,19.452,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,29-04-2021,10:54,Cash,18.263,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,30-04-2021,16:23,Credit card,4.464,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,01-05-2021,19:33,Ewallet,8.4,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,02-05-2021,11:39,Ewallet,0.985,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,03-05-2021,10:38,Ewallet,26.558,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,04-05-2021,20:03,Ewallet,2.686,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,05-05-2021,12:39,Credit card,40.975,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,06-05-2021,15:59,Credit card,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,07-05-2021,14:26,Ewallet,29.38,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,08-05-2021,18:22,Ewallet,36.624,6
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,09-05-2021,11:32,Cash,42.282,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,10-05-2021,12:41,Cash,19.4635,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,11-05-2021,15:20,Ewallet,4.2415,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,12-05-2021,14:33,Ewallet,7.163,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,13-05-2021,15:29,Ewallet,3.769,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,14-05-2021,16:19,Credit card,12.668,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,15-05-2021,16:33,Cash,1.921,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,16-05-2021,19:07,Credit card,32.615,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,17-05-2021,14:43,Credit card,2.6325,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,18-05-2021,19:28,Credit card,5.5305,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,19-05-2021,20:44,Cash,28.4305,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,20-05-2021,11:16,Ewallet,4.464,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,21-05-2021,10:31,Credit card,6.82,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,22-05-2021,12:30,Ewallet,8.71,7
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,23-05-2021,15:05,Ewallet,18.32,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,24-05-2021,18:30,Ewallet,12.7305,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,25-05-2021,13:18,Credit card,38.916,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,26-05-2021,15:28,Ewallet,14.296,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,27-05-2021,11:52,Cash,28.956,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,28-05-2021,18:24,Ewallet,9.425,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,29-05-2021,15:19,Ewallet,11.078,8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,30-05-2021,10:38,Credit card,38.6,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,31-05-2021,15:12,Credit card,36.065,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,01-06-2021,17:48,Ewallet,25.552,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,02-06-2021,11:07,Ewallet,2.6725,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,03-06-2021,15:48,Credit card,11.1,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,04-06-2021,19:40,Ewallet,38.184,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,05-06-2021,20:30,Credit card,11.409,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,06-06-2021,13:59,Cash,4.107,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,07-06-2021,18:51,Cash,19.128,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,08-06-2021,17:24,Cash,3.429,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,09-06-2021,11:58,Ewallet,19.108,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,10-06-2021,19:01,Credit card,30.0545,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,11-06-2021,16:50,Ewallet,23.7965,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,12-06-2021,10:22,Credit card,2.621,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,13-06-2021,16:46,Cash,6.565,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,14-06-2021,18:08,Credit card,7.215,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,15-06-2021,18:02,Credit card,22.8585,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,16-06-2021,13:07,Cash,4.669,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,17-06-2021,17:52,Cash,6.3125,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,18-06-2021,20:32,Ewallet,39.5415,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,19-06-2021,19:24,Cash,8.72,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,20-06-2021,16:06,Ewallet,18.952,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,21-06-2021,14:14,Credit card,1.531,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,22-06-2021,17:36,Cash,17.604,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,23-06-2021,13:08,Ewallet,2.54,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,24-06-2021,16:09,Credit card,26.103,9
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,25-06-2021,11:33,Ewallet,28.756,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,26-06-2021,10:18,Credit card,2.7475,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,27-06-2021,10:55,Credit card,9.0705,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,28-06-2021,15:15,Ewallet,20.6185,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,29-06-2021,20:06,Credit card,2.3205,4
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,30-06-2021,20:21,Credit card,13.71,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,01-07-2021,13:48,Credit card,48.685,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,02-07-2021,12:52,Credit card,32.41,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,03-07-2021,12:28,Credit card,4.661,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,04-07-2021,16:26,Ewallet,2.718,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,05-07-2021,13:24,Cash,3.0435,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,06-07-2021,15:15,Cash,12.245,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,07-07-2021,10:50,Credit card,4.639,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,08-07-2021,18:38,Ewallet,21.6725,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,09-07-2021,16:45,Ewallet,6.903,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,10-07-2021,19:30,Ewallet,12.08,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,11-07-2021,13:23,Ewallet,23.5865,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,12-07-2021,11:27,Cash,22.032,8
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,13-07-2021,11:12,Cash,34.0155,8
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,14-07-2021,16:36,Cash,15.494,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,15-07-2021,18:41,Credit card,9.318,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,16-07-2021,17:12,Cash,10.046,9
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,17-07-2021,10:38,Cash,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,18-07-2021,10:33,Ewallet,31.09,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,19-07-2021,14:38,Ewallet,4.3,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20-07-2021,18:06,Credit card,20.13,5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,21-07-2021,12:52,Credit card,16.2425,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,22-07-2021,14:00,Cash,4.7575,6
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,23-07-2021,10:57,Cash,19.448,5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,24-07-2021,16:45,Ewallet,21.284,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,25-07-2021,11:15,Cash,15.904,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,26-07-2021,20:29,Ewallet,13.552,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,27-07-2021,20:03,Credit card,19.232,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,28-07-2021,14:35,Credit card,11.79,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,29-07-2021,16:32,Ewallet,10.578,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,30-07-2021,10:10,Credit card,4.768,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,31-07-2021,14:15,Cash,0.5085,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,01-08-2021,10:05,Cash,10.3065,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,02-08-2021,11:36,Credit card,21.028,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,03-08-2021,18:15,Credit card,4.402,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,04-08-2021,13:53,Credit card,32.4495,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,05-08-2021,18:37,Credit card,6.192,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,06-08-2021,18:27,Cash,32.475,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,07-08-2021,14:42,Credit card,37.11,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,08-08-2021,17:43,Cash,4.224,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,09-08-2021,18:37,Cash,12.514,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,10-08-2021,16:34,Cash,4.74,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,11-08-2021,14:42,Ewallet,4.565,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,12-08-2021,11:01,Ewallet,14.2555,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,13-08-2021,19:44,Cash,2.619,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,14-08-2021,13:34,Ewallet,9.635,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,15-08-2021,20:08,Credit card,13.389,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,16-08-2021,15:01,Cash,27.935,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,17-08-2021,11:40,Ewallet,8.766,5
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,18-08-2021,15:21,Cash,7.791,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,19-08-2021,17:38,Cash,3.015,6
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,20-08-2021,16:16,Credit card,3.947,5
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,21-08-2021,18:15,Credit card,1.487,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,22-08-2021,12:43,Cash,1.066,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,23-08-2021,11:32,Credit card,14.067,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,24-08-2021,18:08,Ewallet,3.663,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,25-08-2021,17:08,Credit card,1.119,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,26-08-2021,19:38,Cash,32.796,4
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,27-08-2021,13:11,Cash,29.73,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,28-08-2021,11:05,Cash,3.705,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,29-08-2021,10:12,Ewallet,9.848,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,30-08-2021,15:42,Ewallet,18.6165,5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,31-08-2021,11:58,Ewallet,26.395,10
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,01-09-2021,14:21,Ewallet,23.9875,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,02-09-2021,10:52,Cash,16.4295,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,03-09-2021,19:31,Cash,8.448,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,04-09-2021,18:35,Cash,5.662,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,05-09-2021,13:51,Cash,17.277,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,06-09-2021,12:35,Cash,21.4335,5
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,07-09-2021,13:24,Ewallet,4.3135,7
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,08-09-2021,18:06,Ewallet,1.276,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,,09-09-2021,11:55,Credit card,5.076,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,10-09-2021,11:42,Cash,17.8745,7
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11-09-2021,14:30,Cash,11.9385,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,12-09-2021,15:11,Ewallet,5.0715,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,13-09-2021,14:48,Credit card,36.212,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,14-09-2021,12:36,Ewallet,6.282,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,15-09-2021,19:09,Credit card,3.6465,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,16-09-2021,13:35,Ewallet,12.918,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,17-09-2021,10:33,Credit card,8.687,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,18-09-2021,15:45,Ewallet,2.825,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,19-09-2021,11:51,Cash,10.715,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,20-09-2021,17:26,Cash,26.718,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,21-09-2021,11:52,Credit card,4.658,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,22-09-2021,14:04,Ewallet,26.104,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,23-09-2021,17:49,Cash,2.6175,4
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,24-09-2021,20:19,Cash,1.9875,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,25-09-2021,16:08,Credit card,36.008,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,26-09-2021,10:17,Ewallet,4.84,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,27-09-2021,14:25,Ewallet,16.605,6
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,28-09-2021,12:51,Credit card,4.072,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,29-09-2021,15:18,Credit card,15.995,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,30-09-2021,12:45,Ewallet,10.326,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,01-10-2021,13:37,Cash,8.334,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,02-10-2021,10:03,Cash,15.953,5
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,03-10-2021,19:42,Ewallet,4.395,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,04-10-2021,13:14,Ewallet,36.735,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,05-10-2021,12:47,Ewallet,4.876,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,06-10-2021,19:53,Ewallet,38.46,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,07-10-2021,10:26,Cash,20.915,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,08-10-2021,15:06,Cash,23.164,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,09-10-2021,16:35,Credit card,23.1225,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,10-10-2021,20:57,Cash,7.095,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,11-10-2021,15:16,Credit card,15.135,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,12-10-2021,17:47,Credit card,39.664,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,13-10-2021,16:23,Ewallet,21.259,5
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14-10-2021,10:17,Cash,14.181,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,,15-10-2021,13:50,Cash,29.96,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,16-10-2021,19:17,Ewallet,15.768,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,17-10-2021,14:00,Credit card,20.178,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,18-10-2021,12:02,Ewallet,9.194,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,19-10-2021,20:21,Credit card,6.9325,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,20-10-2021,17:35,Cash,4.0355,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,21-10-2021,12:42,Ewallet,5.832,6
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,22-10-2021,17:56,Cash,15.676,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,23-10-2021,18:58,Credit card,42.305,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,24-10-2021,14:08,Credit card,20.72,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,25-10-2021,16:30,Ewallet,7.954,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,26-10-2021,10:44,Credit card,24.505,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,27-10-2021,20:29,Credit card,4.3725,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,28-10-2021,11:43,Ewallet,11.226,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,29-10-2021,10:09,Cash,37.248,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,30-10-2021,10:00,Ewallet,20.536,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,31-10-2021,18:45,Cash,14.94,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,01-11-2021,12:40,Cash,10.647,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,02-11-2021,15:36,Credit card,2.1425,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,03-11-2021,12:04,Cash,18.934,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,04-11-2021,11:26,Ewallet,10.3455,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,05-11-2021,12:36,Ewallet,3.939,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,06-11-2021,15:06,Credit card,16.1055,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,07-11-2021,10:58,Cash,4.911,7
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,08-11-2021,12:10,Credit card,1.273,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,09-11-2021,10:31,Credit card,29.099,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10-11-2021,13:49,Ewallet,10.566,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,11-11-2021,11:10,Ewallet,2.756,9
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,12-11-2021,17:38,Credit card,4.4155,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,13-11-2021,17:54,Credit card,17.829,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,14-11-2021,20:51,Credit card,39.7125,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,15-11-2021,19:26,Ewallet,2.531,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,16-11-2021,13:33,Ewallet,29.976,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,,17-11-2021,14:05,Credit card,8.335,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,18-11-2021,11:40,Ewallet,37.22,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,19-11-2021,12:27,Ewallet,22.428,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,20-11-2021,20:24,Ewallet,18.945,9.8
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,21-11-2021,20:59,Ewallet,12.858,5.1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,22-11-2021,19:48,Ewallet,27.6115,7.5
